task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
3,25,225,3.3125,39.0887,39.0887,36.452,61.6347,39.0887,43.876,39.0887,39.0887,29.3889,44.1367,70.6181,6.281387
3,26,226,3.325,43.9755,43.9755,42.1704,78.9143,43.9755,45.8511,43.9755,43.9755,32.2878,51.5475,66.0375,5.379071
3,27,227,3.3375,49.7778,49.7778,41.7989,79.6738,49.7778,48.4622,49.7778,49.7778,34.4432,57.8962,63.9837,5.064287
3,28,228,3.35,50.4902,50.4902,48.4417,86.6154,50.4902,48.6372,50.4902,50.4902,35.0047,58.742,62.5152,4.967812
3,29,229,3.3625,49.3515,49.3515,43.1515,80.2562,49.3515,48.4737,49.3515,49.3515,34.7033,57.8048,63.6233,5.235349
3,30,230,3.375,48.8775,48.8775,44.647,80.3047,48.8775,49.9172,48.8775,48.8775,35.4689,57.1737,65.5294,5.4698
3,31,231,3.3875,50.3672,50.3672,48.8258,86.413,50.3672,50.0037,50.3672,50.3672,36.2058,58.6357,64.4633,4.966203
3,32,232,3.4,50.2827,50.2827,49.7879,86.8228,50.2827,49.8109,50.2827,50.2827,36.517,58.8114,62.3871,5.093373
3,33,233,3.4125,50.9741,50.9741,50.2249,87.3194,50.9741,50.6119,50.9741,50.9741,36.8478,59.4033,62.407,5.007232
3,34,234,3.425,52.4592,52.4592,49.3382,87.2909,52.4592,53.863,52.4592,52.4592,36.3335,60.9289,57.8845,4.75792
3,35,235,3.4375,51.0393,51.0393,50.0921,87.4904,51.0393,53.8438,51.0393,51.0393,36.5727,59.4309,61.7579,4.978958
3,36,236,3.45,53.0552,53.0552,49.0345,87.6128,53.0552,54.505,53.0552,53.0552,36.9935,61.5267,57.7583,4.633736
3,37,237,3.4625,52.4316,52.4316,49.5635,87.6995,52.4316,54.0559,52.4316,52.4316,36.4608,60.8763,58.4393,4.802744
3,38,238,3.475,51.5398,51.5398,49.9902,87.951,51.5398,54.4893,51.5398,51.5398,36.5251,60.212,61.4542,4.902535
3,39,239,3.4875,50.1731,50.1731,44.4655,80.4762,50.1731,50.02,50.1731,50.1731,36.4513,58.5289,63.2431,5.118113
